,stationId,date,temperature,pressure,humidity,weather,weather_code,weather_desc,weather_cloud,weather_rain,wind_speed,wind_direction
0,zhiwuyuan_aq,2018-04-27 15:00:00,23.984000000000037,1006.93,37,Clear,800,clear sky,0,1.3000000000041e-05,4.67,189.001
0,zhiwuyuan_aq,2018-04-27 18:00:00,23.900000000000034,1004.52,33,Clear,800,clear sky,0,0.0,4.36,184.0
0,zhiwuyuan_aq,2018-04-27 21:00:00,19.25400000000002,1004.28,44,Clear,800,clear sky,0,0.0,3.56,184.004
0,zhiwuyuan_aq,2018-04-28 00:00:00,14.532000000000039,1004.25,68,Clear,800,clear sky,0,0.0,2.49,182.006
0,zhiwuyuan_aq,2018-04-28 03:00:00,10.698000000000036,1003.51,78,Clear,800,clear sky,0,0.0,0.53,87.5007
0,zhiwuyuan_aq,2018-04-28 06:00:00,8.18100000000004,1003.16,82,Clear,800,clear sky,0,0.0,1.26,42.0004
0,zhiwuyuan_aq,2018-04-28 09:00:00,16.317000000000007,1003.53,57,Clear,800,clear sky,0,0.0,1.7,38.5045
0,zhiwuyuan_aq,2018-04-28 12:00:00,22.15300000000002,1002.13,48,Clear,800,clear sky,0,0.0,1.68,112.506
0,zhiwuyuan_aq,2018-04-28 15:00:00,26.661,998.95,40,Clear,800,clear sky,0,0.0,2.92,150.004
0,zhiwuyuan_aq,2018-04-28 18:00:00,27.456000000000017,996.7,35,Clear,800,clear sky,8,0.0,4.19,181.0
0,zhiwuyuan_aq,2018-04-28 21:00:00,23.173000000000002,996.46,45,Clouds,801,few clouds,24,0.0,3.39,193.505
0,zhiwuyuan_aq,2018-04-29 00:00:00,20.147000000000048,996.54,58,Clouds,803,broken clouds,64,0.0,2.87,193.5
0,fengtaihuayuan_aq,2018-04-26 00:00:00,15.100000000000023,1021.03,47,Clear,800,clear sky,0,0.0,4.78,209.502
0,fengtaihuayuan_aq,2018-04-26 03:00:00,12.340000000000032,1019.73,61,Clear,800,clear sky,0,0.0,3.73,214.502
0,fengtaihuayuan_aq,2018-04-26 06:00:00,9.910000000000025,1019.17,76,Clear,800,clear sky,0,0.0,2.28,202.001
0,fengtaihuayuan_aq,2018-04-26 09:00:00,15.360000000000014,1020.12,62,Clear,800,clear sky,0,0.0,1.26,320.503
0,fengtaihuayuan_aq,2018-04-26 12:00:00,22.107000000000028,1019.69,58,Clear,800,clear sky,0,0.0,1.22,318.004
0,fengtaihuayuan_aq,2018-04-26 15:00:00,27.25400000000002,1017.5,44,Clear,800,clear sky,0,0.0,1.61,75.0015
0,fengtaihuayuan_aq,2018-04-26 18:00:00,24.89500000000004,1018.88,46,Rain,500,light rain,8,0.1691,3.67,344.502
0,fengtaihuayuan_aq,2018-04-26 21:00:00,20.935000000000002,1022.07,36,Clear,800,clear sky,0,0.0,5.56,33.0044
0,fengtaihuayuan_aq,2018-04-27 00:00:00,15.725000000000023,1026.67,57,Clear,800,clear sky,0,0.0,3.76,87.0001
0,fengtaihuayuan_aq,2018-04-27 03:00:00,11.314000000000021,1028.47,79,Clear,800,clear sky,0,0.0,0.17,50.0013
0,fengtaihuayuan_aq,2018-04-27 06:00:00,9.311000000000035,1030.12,78,Clear,800,clear sky,0,0.0,2.11,176.503
0,fengtaihuayuan_aq,2018-04-27 09:00:00,16.367999999999995,1031.7,53,Clear,800,clear sky,0,0.0,3.3,212.502
0,fengtaihuayuan_aq,2018-04-27 12:00:00,21.45700000000005,1030.97,43,Clear,800,clear sky,0,0.0,4.51,205.5
0,fengtaihuayuan_aq,2018-04-27 15:00:00,24.484000000000037,1027.69,36,Clear,800,clear sky,0,0.0,6.32,208.501
0,fengtaihuayuan_aq,2018-04-27 18:00:00,24.350000000000023,1025.2,34,Clear,800,clear sky,0,0.0,6.51,214.5
0,fengtaihuayuan_aq,2018-04-27 21:00:00,20.00400000000002,1024.95,41,Clear,800,clear sky,0,0.0,5.91,211.004
0,fengtaihuayuan_aq,2018-04-28 00:00:00,17.132000000000005,1025.25,44,Clear,800,clear sky,0,0.0,6.34,213.006
0,fengtaihuayuan_aq,2018-04-28 03:00:00,15.548000000000002,1023.78,52,Clear,800,clear sky,0,0.0,5.63,222.501
0,fengtaihuayuan_aq,2018-04-28 06:00:00,13.381000000000029,1023.1,62,Clear,800,clear sky,0,0.0,3.59,214.0
0,fengtaihuayuan_aq,2018-04-28 09:00:00,17.61700000000002,1023.47,54,Clear,800,clear sky,0,0.0,2.28,216.504
0,fengtaihuayuan_aq,2018-04-28 12:00:00,23.20300000000003,1022.08,51,Clear,800,clear sky,0,0.0,1.83,196.006
0,fengtaihuayuan_aq,2018-04-28 15:00:00,28.261000000000024,1018.73,42,Clear,800,clear sky,0,0.0,3.49,189.504
0,fengtaihuayuan_aq,2018-04-28 18:00:00,29.25600000000003,1016.23,38,Clouds,801,few clouds,24,0.0,5.84,205.0
0,fengtaihuayuan_aq,2018-04-28 21:00:00,25.223000000000013,1016.24,46,Clouds,803,broken clouds,68,0.0,5.34,212.505
0,fengtaihuayuan_aq,2018-04-29 00:00:00,22.897000000000048,1016.73,53,Clouds,804,overcast clouds,88,0.0,5.12,210.0
0,yungang_aq,2018-04-26 00:00:00,15.100000000000023,1021.03,47,Clear,800,clear sky,0,0.0,4.78,209.502
0,yungang_aq,2018-04-26 03:00:00,12.340000000000032,1019.73,61,Clear,800,clear sky,0,0.0,3.73,214.502
0,yungang_aq,2018-04-26 06:00:00,9.910000000000025,1019.17,76,Clear,800,clear sky,0,0.0,2.28,202.001
0,yungang_aq,2018-04-26 09:00:00,15.360000000000014,1020.12,62,Clear,800,clear sky,0,0.0,1.26,320.503
0,yungang_aq,2018-04-26 12:00:00,22.107000000000028,1019.69,58,Clear,800,clear sky,0,0.0,1.22,318.004
0,yungang_aq,2018-04-26 15:00:00,27.25400000000002,1017.5,44,Clear,800,clear sky,0,0.0,1.61,75.0015
0,yungang_aq,2018-04-26 18:00:00,24.89500000000004,1018.88,46,Rain,500,light rain,8,0.1691,3.67,344.502
0,yungang_aq,2018-04-26 21:00:00,20.935000000000002,1022.07,36,Clear,800,clear sky,0,0.0,5.56,33.0044
0,yungang_aq,2018-04-27 00:00:00,15.725000000000023,1026.67,57,Clear,800,clear sky,0,0.0,3.76,87.0001
0,yungang_aq,2018-04-27 03:00:00,11.314000000000021,1028.47,79,Clear,800,clear sky,0,0.0,0.17,50.0013
0,yungang_aq,2018-04-27 06:00:00,9.311000000000035,1030.12,78,Clear,800,clear sky,0,0.0,2.11,176.503
0,yungang_aq,2018-04-27 09:00:00,16.367999999999995,1031.7,53,Clear,800,clear sky,0,0.0,3.3,212.502
0,yungang_aq,2018-04-27 12:00:00,21.45700000000005,1030.97,43,Clear,800,clear sky,0,0.0,4.51,205.5
0,yungang_aq,2018-04-27 15:00:00,24.484000000000037,1027.69,36,Clear,800,clear sky,0,0.0,6.32,208.501
0,yungang_aq,2018-04-27 18:00:00,24.350000000000023,1025.2,34,Clear,800,clear sky,0,0.0,6.51,214.5
0,yungang_aq,2018-04-27 21:00:00,20.00400000000002,1024.95,41,Clear,800,clear sky,0,0.0,5.91,211.004
0,yungang_aq,2018-04-28 00:00:00,17.132000000000005,1025.25,44,Clear,800,clear sky,0,0.0,6.34,213.006
0,yungang_aq,2018-04-28 03:00:00,15.548000000000002,1023.78,52,Clear,800,clear sky,0,0.0,5.63,222.501
0,yungang_aq,2018-04-28 06:00:00,13.381000000000029,1023.1,62,Clear,800,clear sky,0,0.0,3.59,214.0
0,yungang_aq,2018-04-28 09:00:00,17.61700000000002,1023.47,54,Clear,800,clear sky,0,0.0,2.28,216.504
0,yungang_aq,2018-04-28 12:00:00,23.20300000000003,1022.08,51,Clear,800,clear sky,0,0.0,1.83,196.006
0,yungang_aq,2018-04-28 15:00:00,28.261000000000024,1018.73,42,Clear,800,clear sky,0,0.0,3.49,189.504
0,yungang_aq,2018-04-28 18:00:00,29.25600000000003,1016.23,38,Clouds,801,few clouds,24,0.0,5.84,205.0
0,yungang_aq,2018-04-28 21:00:00,25.223000000000013,1016.24,46,Clouds,803,broken clouds,68,0.0,5.34,212.505
0,yungang_aq,2018-04-29 00:00:00,22.897000000000048,1016.73,53,Clouds,804,overcast clouds,88,0.0,5.12,210.0
0,gucheng_aq,2018-04-26 00:00:00,13.580000000000041,1000.52,56,Clear,800,clear sky,8,0.0,2.48,190.002
0,gucheng_aq,2018-04-26 03:00:00,9.400000000000034,999.47,76,Clear,800,clear sky,0,0.0,0.83,92.002
0,gucheng_aq,2018-04-26 06:00:00,7.0,999.31,81,Clear,800,clear sky,0,0.0,1.11,49.5011
0,gucheng_aq,2018-04-26 09:00:00,15.629999999999995,1000.18,51,Clear,800,clear sky,0,0.0,1.56,16.503
0,gucheng_aq,2018-04-26 12:00:00,22.307000000000016,999.59,44,Clear,800,clear sky,0,0.0,1.42,112.504
0,gucheng_aq,2018-04-26 15:00:00,24.954000000000008,998.36,48,Rain,500,light rain,48,0.212337,1.51,82.5015
0,gucheng_aq,2018-04-26 18:00:00,24.89500000000004,999.51,37,Rain,500,light rain,0,0.403925,2.97,5.00208
0,gucheng_aq,2018-04-26 21:00:00,19.585000000000036,1003.18,26,Clear,800,clear sky,0,0.0,4.16,7.50436
0,gucheng_aq,2018-04-27 00:00:00,14.175000000000011,1007.05,34,Clear,800,clear sky,0,0.0,2.41,31.0001
0,gucheng_aq,2018-04-27 03:00:00,9.314000000000021,1008.21,66,Clear,800,clear sky,0,0.0,0.97,245.501
0,gucheng_aq,2018-04-27 06:00:00,7.611000000000047,1009.2,65,Clear,800,clear sky,0,0.0,1.36,229.003
0,gucheng_aq,2018-04-27 09:00:00,16.81800000000004,1010.54,41,Clear,800,clear sky,0,0.0,2.45,179.502
0,gucheng_aq,2018-04-27 12:00:00,21.757000000000005,1009.9,44,Clear,800,clear sky,0,0.0,3.46,183.5
0,gucheng_aq,2018-04-27 15:00:00,23.984000000000037,1006.93,37,Clear,800,clear sky,0,1.3000000000041e-05,4.67,189.001
0,gucheng_aq,2018-04-27 18:00:00,23.900000000000034,1004.52,33,Clear,800,clear sky,0,0.0,4.36,184.0
0,gucheng_aq,2018-04-27 21:00:00,19.25400000000002,1004.28,44,Clear,800,clear sky,0,0.0,3.56,184.004
0,gucheng_aq,2018-04-28 00:00:00,14.532000000000039,1004.25,68,Clear,800,clear sky,0,0.0,2.49,182.006
0,gucheng_aq,2018-04-28 03:00:00,10.698000000000036,1003.51,78,Clear,800,clear sky,0,0.0,0.53,87.5007
0,gucheng_aq,2018-04-28 06:00:00,8.18100000000004,1003.16,82,Clear,800,clear sky,0,0.0,1.26,42.0004
0,gucheng_aq,2018-04-28 09:00:00,16.317000000000007,1003.53,57,Clear,800,clear sky,0,0.0,1.7,38.5045
0,gucheng_aq,2018-04-28 12:00:00,22.15300000000002,1002.13,48,Clear,800,clear sky,0,0.0,1.68,112.506
0,gucheng_aq,2018-04-28 15:00:00,26.661,998.95,40,Clear,800,clear sky,0,0.0,2.92,150.004
0,gucheng_aq,2018-04-28 18:00:00,27.456000000000017,996.7,35,Clear,800,clear sky,8,0.0,4.19,181.0
0,gucheng_aq,2018-04-28 21:00:00,23.173000000000002,996.46,45,Clouds,801,few clouds,24,0.0,3.39,193.505
0,gucheng_aq,2018-04-29 00:00:00,20.147000000000048,996.54,58,Clouds,803,broken clouds,64,0.0,2.87,193.5
0,fangshan_aq,2018-04-26 00:00:00,15.100000000000023,1021.03,47,Clear,800,clear sky,0,0.0,4.78,209.502
0,fangshan_aq,2018-04-26 03:00:00,12.340000000000032,1019.73,61,Clear,800,clear sky,0,0.0,3.73,214.502
0,fangshan_aq,2018-04-26 06:00:00,9.910000000000025,1019.17,76,Clear,800,clear sky,0,0.0,2.28,202.001
0,fangshan_aq,2018-04-26 09:00:00,15.360000000000014,1020.12,62,Clear,800,clear sky,0,0.0,1.26,320.503
0,fangshan_aq,2018-04-26 12:00:00,22.107000000000028,1019.69,58,Clear,800,clear sky,0,0.0,1.22,318.004
0,fangshan_aq,2018-04-26 15:00:00,27.25400000000002,1017.5,44,Clear,800,clear sky,0,0.0,1.61,75.0015
0,fangshan_aq,2018-04-26 18:00:00,24.89500000000004,1018.88,46,Rain,500,light rain,8,0.1691,3.67,344.502
0,fangshan_aq,2018-04-26 21:00:00,20.935000000000002,1022.07,36,Clear,800,clear sky,0,0.0,5.56,33.0044
0,fangshan_aq,2018-04-27 00:00:00,15.725000000000023,1026.67,57,Clear,800,clear sky,0,0.0,3.76,87.0001
0,fangshan_aq,2018-04-27 03:00:00,11.314000000000021,1028.47,79,Clear,800,clear sky,0,0.0,0.17,50.0013
0,fangshan_aq,2018-04-27 06:00:00,9.311000000000035,1030.12,78,Clear,800,clear sky,0,0.0,2.11,176.503
0,fangshan_aq,2018-04-27 09:00:00,16.367999999999995,1031.7,53,Clear,800,clear sky,0,0.0,3.3,212.502
0,fangshan_aq,2018-04-27 12:00:00,21.45700000000005,1030.97,43,Clear,800,clear sky,0,0.0,4.51,205.5
0,fangshan_aq,2018-04-27 15:00:00,24.484000000000037,1027.69,36,Clear,800,clear sky,0,0.0,6.32,208.501
0,fangshan_aq,2018-04-27 18:00:00,24.350000000000023,1025.2,34,Clear,800,clear sky,0,0.0,6.51,214.5
0,fangshan_aq,2018-04-27 21:00:00,20.00400000000002,1024.95,41,Clear,800,clear sky,0,0.0,5.91,211.004
0,fangshan_aq,2018-04-28 00:00:00,17.132000000000005,1025.25,44,Clear,800,clear sky,0,0.0,6.34,213.006
0,fangshan_aq,2018-04-28 03:00:00,15.548000000000002,1023.78,52,Clear,800,clear sky,0,0.0,5.63,222.501
0,fangshan_aq,2018-04-28 06:00:00,13.381000000000029,1023.1,62,Clear,800,clear sky,0,0.0,3.59,214.0
0,fangshan_aq,2018-04-28 09:00:00,17.61700000000002,1023.47,54,Clear,800,clear sky,0,0.0,2.28,216.504
0,fangshan_aq,2018-04-28 12:00:00,23.20300000000003,1022.08,51,Clear,800,clear sky,0,0.0,1.83,196.006
0,fangshan_aq,2018-04-28 15:00:00,28.261000000000024,1018.73,42,Clear,800,clear sky,0,0.0,3.49,189.504
0,fangshan_aq,2018-04-28 18:00:00,29.25600000000003,1016.23,38,Clouds,801,few clouds,24,0.0,5.84,205.0
0,fangshan_aq,2018-04-28 21:00:00,25.223000000000013,1016.24,46,Clouds,803,broken clouds,68,0.0,5.34,212.505
0,fangshan_aq,2018-04-29 00:00:00,22.897000000000048,1016.73,53,Clouds,804,overcast clouds,88,0.0,5.12,210.0
0,daxing_aq,2018-04-26 00:00:00,15.100000000000023,1021.03,47,Clear,800,clear sky,0,0.0,4.78,209.502
0,daxing_aq,2018-04-26 03:00:00,12.340000000000032,1019.73,61,Clear,800,clear sky,0,0.0,3.73,214.502
0,daxing_aq,2018-04-26 06:00:00,9.910000000000025,1019.17,76,Clear,800,clear sky,0,0.0,2.28,202.001
0,daxing_aq,2018-04-26 09:00:00,15.360000000000014,1020.12,62,Clear,800,clear sky,0,0.0,1.26,320.503
0,daxing_aq,2018-04-26 12:00:00,22.107000000000028,1019.69,58,Clear,800,clear sky,0,0.0,1.22,318.004
0,daxing_aq,2018-04-26 15:00:00,27.25400000000002,1017.5,44,Clear,800,clear sky,0,0.0,1.61,75.0015
0,daxing_aq,2018-04-26 18:00:00,24.89500000000004,1018.88,46,Rain,500,light rain,8,0.1691,3.67,344.502
0,daxing_aq,2018-04-26 21:00:00,20.935000000000002,1022.07,36,Clear,800,clear sky,0,0.0,5.56,33.0044
0,daxing_aq,2018-04-27 00:00:00,15.725000000000023,1026.67,57,Clear,800,clear sky,0,0.0,3.76,87.0001
0,daxing_aq,2018-04-27 03:00:00,11.314000000000021,1028.47,79,Clear,800,clear sky,0,0.0,0.17,50.0013
0,daxing_aq,2018-04-27 06:00:00,9.311000000000035,1030.12,78,Clear,800,clear sky,0,0.0,2.11,176.503
0,daxing_aq,2018-04-27 09:00:00,16.367999999999995,1031.7,53,Clear,800,clear sky,0,0.0,3.3,212.502
0,daxing_aq,2018-04-27 12:00:00,21.45700000000005,1030.97,43,Clear,800,clear sky,0,0.0,4.51,205.5
0,daxing_aq,2018-04-27 15:00:00,24.484000000000037,1027.69,36,Clear,800,clear sky,0,0.0,6.32,208.501
0,daxing_aq,2018-04-27 18:00:00,24.350000000000023,1025.2,34,Clear,800,clear sky,0,0.0,6.51,214.5
0,daxing_aq,2018-04-27 21:00:00,20.00400000000002,1024.95,41,Clear,800,clear sky,0,0.0,5.91,211.004
0,daxing_aq,2018-04-28 00:00:00,17.132000000000005,1025.25,44,Clear,800,clear sky,0,0.0,6.34,213.006
0,daxing_aq,2018-04-28 03:00:00,15.548000000000002,1023.78,52,Clear,800,clear sky,0,0.0,5.63,222.501
0,daxing_aq,2018-04-28 06:00:00,13.381000000000029,1023.1,62,Clear,800,clear sky,0,0.0,3.59,214.0
0,daxing_aq,2018-04-28 09:00:00,17.61700000000002,1023.47,54,Clear,800,clear sky,0,0.0,2.28,216.504
0,daxing_aq,2018-04-28 12:00:00,23.20300000000003,1022.08,51,Clear,800,clear sky,0,0.0,1.83,196.006
0,daxing_aq,2018-04-28 15:00:00,28.261000000000024,1018.73,42,Clear,800,clear sky,0,0.0,3.49,189.504
0,daxing_aq,2018-04-28 18:00:00,29.25600000000003,1016.23,38,Clouds,801,few clouds,24,0.0,5.84,205.0
0,daxing_aq,2018-04-28 21:00:00,25.223000000000013,1016.24,46,Clouds,803,broken clouds,68,0.0,5.34,212.505
0,daxing_aq,2018-04-29 00:00:00,22.897000000000048,1016.73,53,Clouds,804,overcast clouds,88,0.0,5.12,210.0
0,yizhuang_aq,2018-04-26 00:00:00,15.100000000000023,1021.03,47,Clear,800,clear sky,0,0.0,4.78,209.502
0,yizhuang_aq,2018-04-26 03:00:00,12.340000000000032,1019.73,61,Clear,800,clear sky,0,0.0,3.73,214.502
0,yizhuang_aq,2018-04-26 06:00:00,9.910000000000025,1019.17,76,Clear,800,clear sky,0,0.0,2.28,202.001
0,yizhuang_aq,2018-04-26 09:00:00,15.360000000000014,1020.12,62,Clear,800,clear sky,0,0.0,1.26,320.503
0,yizhuang_aq,2018-04-26 12:00:00,22.107000000000028,1019.69,58,Clear,800,clear sky,0,0.0,1.22,318.004
0,yizhuang_aq,2018-04-26 15:00:00,27.25400000000002,1017.5,44,Clear,800,clear sky,0,0.0,1.61,75.0015
0,yizhuang_aq,2018-04-26 18:00:00,24.89500000000004,1018.88,46,Rain,500,light rain,8,0.1691,3.67,344.502
0,yizhuang_aq,2018-04-26 21:00:00,20.935000000000002,1022.07,36,Clear,800,clear sky,0,0.0,5.56,33.0044
0,yizhuang_aq,2018-04-27 00:00:00,15.725000000000023,1026.67,57,Clear,800,clear sky,0,0.0,3.76,87.0001
0,yizhuang_aq,2018-04-27 03:00:00,11.314000000000021,1028.47,79,Clear,800,clear sky,0,0.0,0.17,50.0013
0,yizhuang_aq,2018-04-27 06:00:00,9.311000000000035,1030.12,78,Clear,800,clear sky,0,0.0,2.11,176.503
0,yizhuang_aq,2018-04-27 09:00:00,16.367999999999995,1031.7,53,Clear,800,clear sky,0,0.0,3.3,212.502
0,yizhuang_aq,2018-04-27 12:00:00,21.45700000000005,1030.97,43,Clear,800,clear sky,0,0.0,4.51,205.5
0,yizhuang_aq,2018-04-27 15:00:00,24.484000000000037,1027.69,36,Clear,800,clear sky,0,0.0,6.32,208.501
0,yizhuang_aq,2018-04-27 18:00:00,24.350000000000023,1025.2,34,Clear,800,clear sky,0,0.0,6.51,214.5
0,yizhuang_aq,2018-04-27 21:00:00,20.00400000000002,1024.95,41,Clear,800,clear sky,0,0.0,5.91,211.004
0,yizhuang_aq,2018-04-28 00:00:00,17.132000000000005,1025.25,44,Clear,800,clear sky,0,0.0,6.34,213.006
0,yizhuang_aq,2018-04-28 03:00:00,15.548000000000002,1023.78,52,Clear,800,clear sky,0,0.0,5.63,222.501
0,yizhuang_aq,2018-04-28 06:00:00,13.381000000000029,1023.1,62,Clear,800,clear sky,0,0.0,3.59,214.0
0,yizhuang_aq,2018-04-28 09:00:00,17.61700000000002,1023.47,54,Clear,800,clear sky,0,0.0,2.28,216.504
0,yizhuang_aq,2018-04-28 12:00:00,23.20300000000003,1022.08,51,Clear,800,clear sky,0,0.0,1.83,196.006
0,yizhuang_aq,2018-04-28 15:00:00,28.261000000000024,1018.73,42,Clear,800,clear sky,0,0.0,3.49,189.504
0,yizhuang_aq,2018-04-28 18:00:00,29.25600000000003,1016.23,38,Clouds,801,few clouds,24,0.0,5.84,205.0
0,yizhuang_aq,2018-04-28 21:00:00,25.223000000000013,1016.24,46,Clouds,803,broken clouds,68,0.0,5.34,212.505
0,yizhuang_aq,2018-04-29 00:00:00,22.897000000000048,1016.73,53,Clouds,804,overcast clouds,88,0.0,5.12,210.0
0,tongzhou_aq,2018-04-26 00:00:00,15.100000000000023,1021.03,47,Clear,800,clear sky,0,0.0,4.78,209.502
0,tongzhou_aq,2018-04-26 03:00:00,12.340000000000032,1019.73,61,Clear,800,clear sky,0,0.0,3.73,214.502
0,tongzhou_aq,2018-04-26 06:00:00,9.910000000000025,1019.17,76,Clear,800,clear sky,0,0.0,2.28,202.001
0,tongzhou_aq,2018-04-26 09:00:00,15.360000000000014,1020.12,62,Clear,800,clear sky,0,0.0,1.26,320.503
0,tongzhou_aq,2018-04-26 12:00:00,22.107000000000028,1019.69,58,Clear,800,clear sky,0,0.0,1.22,318.004
0,tongzhou_aq,2018-04-26 15:00:00,27.25400000000002,1017.5,44,Clear,800,clear sky,0,0.0,1.61,75.0015
0,tongzhou_aq,2018-04-26 18:00:00,24.89500000000004,1018.88,46,Rain,500,light rain,8,0.1691,3.67,344.502
0,tongzhou_aq,2018-04-26 21:00:00,20.935000000000002,1022.07,36,Clear,800,clear sky,0,0.0,5.56,33.0044
0,tongzhou_aq,2018-04-27 00:00:00,15.725000000000023,1026.67,57,Clear,800,clear sky,0,0.0,3.76,87.0001
0,tongzhou_aq,2018-04-27 03:00:00,11.314000000000021,1028.47,79,Clear,800,clear sky,0,0.0,0.17,50.0013
0,tongzhou_aq,2018-04-27 06:00:00,9.311000000000035,1030.12,78,Clear,800,clear sky,0,0.0,2.11,176.503
0,tongzhou_aq,2018-04-27 09:00:00,16.367999999999995,1031.7,53,Clear,800,clear sky,0,0.0,3.3,212.502
0,tongzhou_aq,2018-04-27 12:00:00,21.45700000000005,1030.97,43,Clear,800,clear sky,0,0.0,4.51,205.5
0,tongzhou_aq,2018-04-27 15:00:00,24.484000000000037,1027.69,36,Clear,800,clear sky,0,0.0,6.32,208.501
0,tongzhou_aq,2018-04-27 18:00:00,24.350000000000023,1025.2,34,Clear,800,clear sky,0,0.0,6.51,214.5
0,tongzhou_aq,2018-04-27 21:00:00,20.00400000000002,1024.95,41,Clear,800,clear sky,0,0.0,5.91,211.004
0,tongzhou_aq,2018-04-28 00:00:00,17.132000000000005,1025.25,44,Clear,800,clear sky,0,0.0,6.34,213.006
0,tongzhou_aq,2018-04-28 03:00:00,15.548000000000002,1023.78,52,Clear,800,clear sky,0,0.0,5.63,222.501
0,tongzhou_aq,2018-04-28 06:00:00,13.381000000000029,1023.1,62,Clear,800,clear sky,0,0.0,3.59,214.0
0,tongzhou_aq,2018-04-28 09:00:00,17.61700000000002,1023.47,54,Clear,800,clear sky,0,0.0,2.28,216.504
0,tongzhou_aq,2018-04-28 12:00:00,23.20300000000003,1022.08,51,Clear,800,clear sky,0,0.0,1.83,196.006
0,tongzhou_aq,2018-04-28 15:00:00,28.261000000000024,1018.73,42,Clear,800,clear sky,0,0.0,3.49,189.504
0,tongzhou_aq,2018-04-28 18:00:00,29.25600000000003,1016.23,38,Clouds,801,few clouds,24,0.0,5.84,205.0
0,tongzhou_aq,2018-04-28 21:00:00,25.223000000000013,1016.24,46,Clouds,803,broken clouds,68,0.0,5.34,212.505
0,tongzhou_aq,2018-04-29 00:00:00,22.897000000000048,1016.73,53,Clouds,804,overcast clouds,88,0.0,5.12,210.0
0,shunyi_aq,2018-04-26 00:00:00,13.580000000000041,1000.52,56,Clear,800,clear sky,8,0.0,2.48,190.002
0,shunyi_aq,2018-04-26 03:00:00,9.400000000000034,999.47,76,Clear,800,clear sky,0,0.0,0.83,92.002
0,shunyi_aq,2018-04-26 06:00:00,7.0,999.31,81,Clear,800,clear sky,0,0.0,1.11,49.5011
0,shunyi_aq,2018-04-26 09:00:00,15.629999999999995,1000.18,51,Clear,800,clear sky,0,0.0,1.56,16.503
0,shunyi_aq,2018-04-26 12:00:00,22.307000000000016,999.59,44,Clear,800,clear sky,0,0.0,1.42,112.504
0,shunyi_aq,2018-04-26 15:00:00,24.954000000000008,998.36,48,Rain,500,light rain,48,0.212337,1.51,82.5015
0,shunyi_aq,2018-04-26 18:00:00,24.89500000000004,999.51,37,Rain,500,light rain,0,0.403925,2.97,5.00208
0,shunyi_aq,2018-04-26 21:00:00,19.585000000000036,1003.18,26,Clear,800,clear sky,0,0.0,4.16,7.50436
0,shunyi_aq,2018-04-27 00:00:00,14.175000000000011,1007.05,34,Clear,800,clear sky,0,0.0,2.41,31.0001
0,shunyi_aq,2018-04-27 03:00:00,9.314000000000021,1008.21,66,Clear,800,clear sky,0,0.0,0.97,245.501
0,shunyi_aq,2018-04-27 06:00:00,7.611000000000047,1009.2,65,Clear,800,clear sky,0,0.0,1.36,229.003
0,shunyi_aq,2018-04-27 09:00:00,16.81800000000004,1010.54,41,Clear,800,clear sky,0,0.0,2.45,179.502
0,shunyi_aq,2018-04-27 12:00:00,21.757000000000005,1009.9,44,Clear,800,clear sky,0,0.0,3.46,183.5
0,shunyi_aq,2018-04-27 15:00:00,23.984000000000037,1006.93,37,Clear,800,clear sky,0,1.3000000000041e-05,4.67,189.001
0,shunyi_aq,2018-04-27 18:00:00,23.900000000000034,1004.52,33,Clear,800,clear sky,0,0.0,4.36,184.0
0,shunyi_aq,2018-04-27 21:00:00,19.25400000000002,1004.28,44,Clear,800,clear sky,0,0.0,3.56,184.004
0,shunyi_aq,2018-04-28 00:00:00,14.532000000000039,1004.25,68,Clear,800,clear sky,0,0.0,2.49,182.006
0,shunyi_aq,2018-04-28 03:00:00,10.698000000000036,1003.51,78,Clear,800,clear sky,0,0.0,0.53,87.5007
0,shunyi_aq,2018-04-28 06:00:00,8.18100000000004,1003.16,82,Clear,800,clear sky,0,0.0,1.26,42.0004
0,shunyi_aq,2018-04-28 09:00:00,16.317000000000007,1003.53,57,Clear,800,clear sky,0,0.0,1.7,38.5045
0,shunyi_aq,2018-04-28 12:00:00,22.15300000000002,1002.13,48,Clear,800,clear sky,0,0.0,1.68,112.506
0,shunyi_aq,2018-04-28 15:00:00,26.661,998.95,40,Clear,800,clear sky,0,0.0,2.92,150.004
0,shunyi_aq,2018-04-28 18:00:00,27.456000000000017,996.7,35,Clear,800,clear sky,8,0.0,4.19,181.0
0,shunyi_aq,2018-04-28 21:00:00,23.173000000000002,996.46,45,Clouds,801,few clouds,24,0.0,3.39,193.505
0,shunyi_aq,2018-04-29 00:00:00,20.147000000000048,996.54,58,Clouds,803,broken clouds,64,0.0,2.87,193.5
0,pingchang_aq,2018-04-26 00:00:00,13.580000000000041,1000.52,56,Clear,800,clear sky,8,0.0,2.48,190.002
0,pingchang_aq,2018-04-26 03:00:00,9.400000000000034,999.47,76,Clear,800,clear sky,0,0.0,0.83,92.002
0,pingchang_aq,2018-04-26 06:00:00,7.0,999.31,81,Clear,800,clear sky,0,0.0,1.11,49.5011
0,pingchang_aq,2018-04-26 09:00:00,15.629999999999995,1000.18,51,Clear,800,clear sky,0,0.0,1.56,16.503
0,pingchang_aq,2018-04-26 12:00:00,22.307000000000016,999.59,44,Clear,800,clear sky,0,0.0,1.42,112.504
